COMPTROLLER,MARKET
0xd5b649c7d27c13a2b80425daee8cb6023015dc6b,0x6557732b996e94e2b70d9ff8a8ded16715c01912
0x117e3f342886e18674e50ea88633f9be11273520,0x8c0ef340321ca42cc999db82d2d70181653aeb16
0x4054264c574984071d3397eac800dd09f0bd1438,0xe8bc03c283131b79b7f1bb3d310e0b89eee565a4
0xe8e5fc8c2cf1b62a2872692d00a62fb1def91e9b,0x00f1d7ae906a56afd5f3335b26c1778092a1db13
0x66a1b44fe64fc92a9251b6180bc76e4609bb0fb6,0xad3931d40abfd1b9e884f7566a73751086e484dd
0x66a1b44fe64fc92a9251b6180bc76e4609bb0fb6,0x179d6b8793ac9e087d9646cbe9335d2c499ad71e
0x7dc7103be6f1c93085772a566d0f7d9512ae6f79,0x8e4845249e74825f6332718edd8a963ba8d15102
0x88e92b4a33b94956c4c327e334b2d3aafa3d45fe,0x72c5328d9e948b929d1a57de1bd15f68fb89309b
0x69ef8ac8a7bb4a406eca3a5f9d023814d199a565,0xad80625b537adc004f0dd98ed5f35139bd787f1f
0x92a62f8c4750d7fbdf9ee1db268d18169235117b,0xe57390eb5f0dd76b545d7349845839ad6a4faee8
0xdcfd3017a59adbc4eff7492ba416a0e4170cedfb,0x2d5a5306e6cd7133ae576eb5edb2128d79d11a88
0xae56bf4b590c5a87ee88e4ef5fc5c861a2b05591,0x7eeac597701803b7aa48b2fcd819c3decddbd209
0xaa87715e858b482931eb2f6f92e504571588390b,0x8f87c9c6efe9ca6997d6fec8bc930c1fed90ccc7
0x895879b2c1fbb6ccfcd101f2d3f3c76363664f92,0xdbdf2fc3af896e18f2a9dc58883d12484202b57e
0xa86dd95c210dd186fa7639f93e4177e97d057576,0x4c9aaed3b8c443b4b634d1a189a5e25c604768de
0x7d9529ad4a50c36a544aa4aaec16e781dfa52a43,0xab9026a56573125ff906801938c56518ce303520
0x49ea2c991290ca13f57ae2b8ca98bc6140925db3,0x102517ea9340edd21afdfaa911560311feefc607
0x0319c359c828d2cd9e52a853559d76f9958cd771,0x0fa7209abce04509ad2ea20dc0daf150c64d009b
0x068134c0916583787320bdaf4381509e83990499,0xad2fb9a27fd46865bba1d2954bd0700e7428dfb7
0x2d6f21b68f8c56a86d25b4a80857c32322b2f63d,0xf4f9e5ac50dde6ce0d9a856b61d9fdc5bd32c283
0x49ea2c991290ca13f57ae2b8ca98bc6140925db3,0x323d21f18a74a91383e6074860c3d3a7f47c2f9f
0x8f2354f9464514efdae441314b8325e97bf96cdc,0xcc25dac54a1a62061b596fd3baf7d454f34c56ff
0xc8a1466cd9f2d6401675e06b9905357f564811ba,0xa160eb13d3422e979b90ee59cc17cba000ef015e
0xa22a3dad6fd8bd35ffe0ad5433ef219406ff7b51,0x3f2c11c29f31d2fa1c9eccc9570789990699f024
0x92a62f8c4750d7fbdf9ee1db268d18169235117b,0xc9c043a7f80258d492121d2f34e829eb6517eb17
0xa86dd95c210dd186fa7639f93e4177e97d057576,0xfece754d92bd956f681a941cef4632ab65710495
0x69ef8ac8a7bb4a406eca3a5f9d023814d199a565,0xb5292c1f992efabd3187ebd27b8b48080943bbb5
0x043263ca46230520fa2ba06a86e5c6f77464e81e,0x2a912500a72284eddfd07a84d64267164acd20cb
0x1813554dc1f68cf54f71449db298daf9ab75f4f3,0xa84bc6717644b43a4893e0863d60e5857d3dad11
0x0f733bdbb2b2f791bbb10d74d60f05c41ccd97f5,0xaac68053dddf699f8df4e83d0fb92bc934416758
0x49ea2c991290ca13f57ae2b8ca98bc6140925db3,0x4d7751d636f8f3492e26a80025ce7aafac0060c5
0xbebef25702c845aadee25dcf9a63d248c8fe5dac,0x922051c6d15f1780246930abbeb1cf16a8e2adfa
0x5a240f1a8ae87acf6f85a991e4a1315655c4d2e6,0xb97d1dd473f99e0348f2f47174fd45532ab9f5c1
0x05c1f71d81846fddd9842eabb8d6286bdc1b812a,0x7b2218bd33cdb3ad89fe1481b611b55846a64391
0xd3a8ed9cf0ef1bd677c6ae7a2178837bed35aebd,0xe728c318a6fd3b605726e810c2c542fd8056708c
0xdbfd8efe61d2874058e1c939d1d4092037bc7291,0xab233bba3b2fe6926821aafaffc55761360965db
0xb33424088dfc99d69a3497808dc4992e3da96461,0xc2ded40e693a6b868b456b4343091f279c5bd39c
0xb7425ead67182048f137dbf1ecc1de4c43c9951a,0x6d80fb152d3b2544c18c832a674d8f0361cdde00
0xdcfd3017a59adbc4eff7492ba416a0e4170cedfb,0x01c7068ea92d3da2a1dad145c96c0f9398be93f2
0x88e92b4a33b94956c4c327e334b2d3aafa3d45fe,0x6f32eca0dfea7fa8fe105ae75d20a7b6d833bf83
0x60437fee4ddbda6e47955b6255e312f1ed067033,0x3effa48cb7c65399676d49f4b08696151f2446cc
0x5e83ca7924e57b15d48afea3499c953be23657db,0x6acdeb20f2e0a4d839b99efaa587cc3a4ce54182
